artistName,trackName,fall,spring,summer,winter,genres,track_id,danceability,energy,valence,tempo,duration_ms
Eser Inc.,wtd freestyle,0,0,0,420,new school turkce rap,1HVGm1mqckkhRSXKN26Wlb,0.728,0.722,0.665,81.103,159938
Esin Engin,Sevdim Bir Genc Kadini,0,1621,0,0,classic turkish pop,7AO8sYoWeNU0BP8YmEHNZY,0.527,0.311,0.619,123.494,127299
Eskitilmis Yaz,Uyursam Gecer Mi?,383,398552,2063,303173,"turkish alternative rock, turkish rock",6gIm2YVmhiArSUjCvLqRgg,0.514,0.631,0.331,175.937,276848
Esmeray,Unutama Beni,0,3690,0,0,"classic azeri pop, classic turkish pop, turkish psych",1mRlWwAqXJb8OonNuS8UPV,0.629,0.278,0.308,101.176,247627
Ethan Tasch,Face Again,0,0,134780,0,,5jTfAzJUjjQAw6UDhozqHc,0.548,0.543,0.584,80.979,134780
Ethan Tasch,GPS (w/ Felly),0,0,168316,0,,7HZrYnVlYSsx7MVeBvizgH,0.772,0.52,0.546,121.086,168317
Ethel Cain,American Teenager,0,0,0,209270,"countrygaze, indie pop, modern dream pop",4ltqfN12ohaVZdM6C45gMg,0.415,0.748,0.154,120.056,258419
Etta James,At Last,0,133166,0,0,"jazz blues, soul, soul blues, torch song, vocal jazz",4Hhv2vrOTy89HFRcjU3QOx,0.274,0.348,0.328,87.43,179693
Evdeki Saat,Curudum,131557,357452,10752,5785,"turkish alt pop, turkish alternative rock, turkish rock",5IkXWSbmkNI5CqYkZ8Qvry,0.656,0.389,0.716,160.042,336000
Evdeki Saat,Dibi Ne Kadar,21331,198800,1847,16264,"turkish alt pop, turkish alternative rock, turkish rock",6fpTBLpbuhs9chCrObuCC3,0.669,0.569,0.897,101.041,257300
Evdeki Saat,Fark Etmeden,0,0,0,52463,"turkish alt pop, turkish alternative rock, turkish rock",2Z5tQdHYK6dYvwBnyGSTYV,0.641,0.661,0.68,92.976,178064
Evdeki Saat,Hic Uyanmasam,2005,1048576,382011,314899,"turkish alt pop, turkish alternative rock, turkish rock",1GxRxYM0uEKDKuriw2gqcq,0.66,0.547,0.794,144.002,280000
Evdeki Saat,Kaptan Neredeyim,266176,1220938,379525,1726930,"turkish alt pop, turkish alternative rock, turkish rock",3Gmy98ZNvE4kIfDmDVC34u,0.591,0.595,0.804,80.012,266177
Evdeki Saat,Kotu Zamanlar,0,265717,4457,4492,"turkish alt pop, turkish alternative rock, turkish rock",6znrnS5e2OJNXGlU0zbaEx,0.649,0.669,0.86,90.013,250667
Evdeki Saat,Mukemmel,0,1627881,278290,845942,"turkish alt pop, turkish alternative rock, turkish rock",7BHLnG0bjr2Rj3ON7T6M3S,0.614,0.457,0.512,89.952,277571
Evdeki Saat,Ruyadasin,3476,346073,249194,322598,"turkish alt pop, turkish alternative rock, turkish rock",0GygxBM4mVl4kJj4tpssuj,0.668,0.774,0.474,122.017,241581
Evdeki Saat,Sustum,37143,601051,230059,238796,"turkish alt pop, turkish alternative rock, turkish rock",23zRxgamz0Ur4mFDhvOmlb,0.637,0.795,0.942,120.012,212250
Evdeki Saat,Uzunlar - V1,191,443941,2367,312818,"turkish alt pop, turkish alternative rock, turkish rock",1vLkBVAy8ZWrqcQjYTPP3a,0.561,0.592,0.965,169.975,282353
Eve,Let Me Blow Ya Mind,0,2090,0,0,"anime, anime rock",3RmKpob8xzv1pzHEQrMJah,0.908,0.557,0.897,90.032,230133
Evgeny Grinko,Carousel,0,0,0,131860,turkish instrumental,5nHTLEJ10zaqdnKqLriah4,0.739,0.661,0.333,76.999,230160
Evgeny Grinko,Epilogue,0,0,0,156602,turkish instrumental,762K1h8yVV5IgAVuEMpqfZ,0.408,0.27,0.14,127.15,459467
Evgeny Grinko,Faulkner's Sleep (D-Moll),0,3711,0,0,turkish instrumental,0PHoJIczJDgOFLQlQjIGwq,0.157,0.165,0.172,148.456,219791
Evgeny Grinko,Field,113796,124253,293352,50479,turkish instrumental,722CyeKpgreqBAypTv5U3T,0.761,0.783,0.811,92.021,180972
Evgeny Grinko,"Graying, Pts. 1, 2",405,475360,5836,9613,turkish instrumental,0vgroRAiPArivPptvQhPlC,0.493,0.206,0.0398,121.951,145459
Evgeny Grinko,Hunter in Love,0,0,0,87483,turkish instrumental,7vrSbbT4OSlYtVYW0h4Web,0.369,0.321,0.35,149.119,87483
Evgeny Grinko,Jane Maryam,0,24334,0,21695,turkish instrumental,46xC5pDq9vxl4JcHkb1QkX,0.393,0.0984,0.139,96.939,90984
Evgeny Grinko,Noir,0,1002,68575,0,turkish instrumental,1k18FXhUdOxiFmu4upYZ2Y,0.886,0.554,0.219,97.009,128660
Evgeny Grinko,Once Upon a Time,0,0,0,133884,turkish instrumental,0KSoYBtvBJyN361xysQkic,0.701,0.675,0.276,91.007,206374
Evgeny Grinko,Once Upon a Time (Take 2 Naked),0,0,0,1725,turkish instrumental,2cyvZNXyfK7sEfIeSBjCjG,0.215,0.278,0.0369,128.191,115455
Evgeny Grinko,Other Child Room,0,0,130078,0,turkish instrumental,7w2N0OHlJg7Z5oh7WVE5dM,0.702,0.0756,0.42,160.053,130078
Evgeny Grinko,Prologue,0,0,0,99532,turkish instrumental,1k8lE3IG2RTNdJaYH7erHq,0.426,0.0544,0.0361,120.011,214639
Evgeny Grinko,Valse,208950,437100,1024,881449,turkish instrumental,5SQgo4i2xlPJBaiGgAW4ID,0.569,0.0631,0.0902,73.338,284250
Evgeny Grinko,Where,0,0,0,125593,turkish instrumental,1msuiw6pnXYfxZ7Edyit9U,0.266,0.333,0.0796,109.479,247040
Eyedress,Body Dysmorphia,0,0,0,86870,"noise pop, pov: indie",3QVa3D6QaQy0b0foOAYDuy,0.495,0.662,0.966,165.209,125085
Eyedress,Cocaine Sunday,0,0,0,168739,"noise pop, pov: indie",5HzrX4aKVfb1NQCsaqf6R0,0.544,0.765,0.429,153.916,168740
Eyedress,Jealous,235425,320,0,122338,"noise pop, pov: indie",1aXV8GrmQLvgoFtBPERP7E,0.474,0.921,0.696,93.01,122339
Eyedress,STILL IN LOVE,0,0,0,1960,"noise pop, pov: indie",6OGTrkbMrBdeIyOK4tjHSm,0.713,0.663,0.903,79.004,256640
Eyedress,Something About You,0,0,0,153312,"noise pop, pov: indie",6RiiSy9GzSwiyDEJDiMuKe,0.648,0.781,0.822,133.417,153313
Eylem Aktas,Bir Kizil Goncaya Benzer Dudagin,0,166782,0,574192,,3NsK3JjiLNQQFl4Ky2KI7y,0.49,0.453,0.515,155.545,285827
Ezechiel Pailhes,Cakewalk,0,198242,0,384666,electro-pop francais,2opBBQ51Y7PfZjvrK0WDbq,0.62,0.095,0.0707,142.018,192333
Ezginin Gunlugu,Ask Bitti,0,0,221826,0,"azeri traditional, classic azeri pop, turkish alternative, turkish alternative rock, turkish folk, turkish jazz",4xUze7ZSg3WHMonFwYysT3,0.602,0.304,0.347,152.479,221827
Ezginin Gunlugu,Ebruli,0,0,206666,0,"azeri traditional, classic azeri pop, turkish alternative, turkish alternative rock, turkish folk, turkish jazz",7araPz4GtnJZLmK0X4coln,0.721,0.442,0.768,93.784,206667
Ezginin Gunlugu,Eksik Bir Sey,248480,0,0,0,"azeri traditional, classic azeri pop, turkish alternative, turkish alternative rock, turkish folk, turkish jazz",4dqSHCK6jm9DigaY7jpUUm,0.604,0.329,0.429,85.975,248480
Ezhel,Aglattin,0,1258,0,180200,"turkish hip hop, turkish trap",0MH7sKCOu2bk8RSbC6GAP7,0.706,0.459,0.531,140.021,180200
Ezhel,Alisamadim,0,154206,0,306536,"turkish hip hop, turkish trap",5gmdnWypZHZ9fzBpnLjdHX,0.772,0.358,0.433,82.961,153268
Ezhel,Allah'indan Bul,0,184828,27584,4680,"turkish hip hop, turkish trap",3Gz5gmVSK8PFDvStV4Piyv,0.805,0.758,0.788,117.003,226380
Ezhel,Bazen (feat. Emel),627666,982900,527252,1989261,"turkish hip hop, turkish trap",6qkXhA5mVvG1DLyliRS1Yf,0.696,0.6,0.962,80.019,231008
Ezhel,Bul Beni,155282,3797,17639,0,"turkish hip hop, turkish trap",1riBwVUqVsk5RGJ9iLN8cG,0.797,0.54,0.348,104.001,154173
Ezhel,Daima,0,208944,0,209035,"turkish hip hop, turkish trap",1u61m2yf7AaeGjASOpOOqR,0.818,0.571,0.478,143.079,204955
Ezhel,Derman,0,2154,0,248738,"turkish hip hop, turkish trap",161M16lJpF7elH98Q4MysB,0.828,0.565,0.516,109.968,248739
Ezhel,Esrarengiz,0,465803,0,462818,"turkish hip hop, turkish trap",1UjF2lJacofdLCS6ipE95q,0.834,0.478,0.157,126.018,231409
Ezhel,Felaket,194772,1109,0,0,"turkish hip hop, turkish trap",59l0CeaA4LLngf30waUXWB,0.769,0.556,0.607,149.972,194772
Ezhel,Geceler,222927,222927,0,200384,"turkish hip hop, turkish trap",0qX6fGIRy6DdHbRwzTGzzk,0.561,0.675,0.601,74.976,155200
Ezhel,Hayir,216010,0,0,0,"turkish hip hop, turkish trap",6dJvILsdbfPuIeKmuGYu1r,0.444,0.865,0.469,103.693,141683
Ezhel,Imkansizim,108719,1280,0,0,"turkish hip hop, turkish trap",5GpSdgK9mFv9Zl2ofWQvu9,0.634,0.962,0.389,165.066,180582
Ezhel,Iyi Bil,0,0,0,210010,"turkish hip hop, turkish trap",6Sg9kVAVm4Xn6MVh2mYNMd,0.504,0.556,0.321,87.242,210010
Ezhel,Kugulu Park,0,875784,0,52307,"turkish hip hop, turkish trap",4BeGu2WQNlpiREpmWGHD8U,0.914,0.467,0.538,139.954,211040
Ezhel,Kuvet,0,746,0,0,"turkish hip hop, turkish trap",1anxoJyGm5QOWpPtDkXIfc,0.855,0.58,0.391,129.917,299091
Ezhel,LOLO,0,328435,0,341358,"turkish hip hop, turkish trap",46Kcradxrva9Dny4lHU1b3,0.642,0.873,0.662,82.002,192053
Ezhel,Limit Yok - Video Remix,0,0,0,63359,"turkish hip hop, turkish trap",4PVTD6j3xpPjSEvs4qmP3x,0.796,0.843,0.517,93.985,217021
Ezhel,Margiela,4407673,0,0,250250,"turkish hip hop, turkish trap",1U4OEdOm1LWWVEeahTVq1c,0.698,0.456,0.435,130.124,166138
Ezhel,Mayrig,0,7999,0,0,"turkish hip hop, turkish trap",4vKiDUH9yQnnDdD793DeNM,0.793,0.665,0.704,160.032,195419
Ezhel,Nefret,0,2901,0,0,"turkish hip hop, turkish trap",2Odx7NOlm0hyqrmHrMHnCD,0.406,0.679,0.361,175.414,148926
Ezhel,Nerdesin,266627,5439,0,363467,"turkish hip hop, turkish trap",2SwQShWjZsxoGviEyaEMOX,0.816,0.696,0.81,100.004,176268
Ezhel,Oynar,3541,0,0,0,"turkish hip hop, turkish trap",1PLLIhyhOlnZvaxFPEQYsN,0.45,0.691,0.449,169.821,167754
Ezhel,Paspartu,0,4780261,0,0,"turkish hip hop, turkish trap",0ufocYYqahx6pVSERRj4HL,0.616,0.64,0.673,146.956,274960
Ezhel,Pofuduk,167153,0,0,0,"turkish hip hop, turkish trap",7eaIFSCVBsXIwQ03aG8ClE,0.859,0.534,0.656,104.077,142855
Ezhel,Sakatat,0,0,0,26910,"turkish hip hop, turkish trap",1r56JjG9mRobTXWfb7UGvO,0.857,0.545,0.57,107.038,156149
Ezhel,Sehrimin Tadi,0,10201,0,0,"turkish hip hop, turkish trap",5JaXKUIcNxwSuUyD4CsphL,0.847,0.636,0.302,125.055,253450
Ezhel,Sekiz 2,1250,0,0,0,"turkish hip hop, turkish trap",24WxherbUpdXB1lUTRsqmJ,0.821,0.839,0.285,101.118,278454
Ezhel,Tastan,0,0,22941,0,"turkish hip hop, turkish trap",4I2jzj5QIk4q0XWs1QcTnq,0.913,0.441,0.452,110.004,174545
Ezra Bell,Junk Food Chimney,466755,0,1160473,0,portland indie,2Gzg7PlsNS1XunWQFJBVt9,0.739,0.18,0.229,93.136,72747
Ezra Bell,Let's Move to Vietnam,0,0,150133,0,portland indie,4nIVHPwEXljxt1D8hxEXgO,0.61,0.671,0.542,120.424,150133
Ezra Bell,The 5-Year Binge,0,0,110373,0,portland indie,6ixvtEJ8wDs6Rg41ttIVqa,0.749,0.42,0.754,84.07,110373
Ezra Williams,My Own Person,0,0,0,264873,"bedroom pop, indie pop",7nMlhFSw9VphHNEgUec9uy,0.599,0.546,0.263,89.98,264873
FILV,Clandestina,149675,364226,17369,637956,russian dance,67snqsLRKU9yhKzJRg0V6r,0.728,0.126,0.194,112.005,175027
FILV,Clandestina - Jvstin Remix,0,138408,0,0,russian dance,1VutwUjHPwEELxHkwdhMkz,0.788,0.402,0.805,104.983,145234
FKJ,Ylang Ylang,0,213000,0,0,"filter house, indie soul",6lAMnXLVCBPMXXWAK4lGSL,0.559,0.243,0.162,69.941,213000
FLEXTAR,Dilenci Yrra,0,0,0,10880,,6Ar64EnMD5JKQpnOenEtdG,0.774,0.544,0.549,105.938,65101
Fabrizio Paterlini,If only I could tell,0,0,3840,0,compositional ambient,3x25wW5Z2pUtfrNJbPna7o,0.312,0.00284,0.246,66.601,83013
Fabrizio Paterlini,Rue des trois freres,0,6186,0,0,compositional ambient,3lSOZb5rruEnFbe9xWELF6,0.348,0.169,0.107,138.877,111443
Fahir Atakoglu,Denizler'e,0,0,87360,87360,"turkish jazz, turkish soundtrack",53aOKywxlagRsQ1E7ZpCVr,0.636,0.076,0.542,129.507,87360
Falxce,At The Pick,0,81502,0,0,drift phonk,5vWOGzdpQ4AV0ByV08BNKe,0.581,0.604,0.524,82.443,81502
Falxce,Space Dawn,0,89537,0,0,drift phonk,0i2rHZnyVUzKDFuxOhFtPy,0.659,0.853,0.486,162.059,89537
Farazi,Dobro Vecer,0,0,43026,0,turkish hip hop,7koqYCHESDGTORau9emDO1,0.434,0.581,0.241,84.015,226429
Farazi,Oluler Konusamaz,31684,728967,526942,0,turkish hip hop,4SjOjnEOL5FeN9uCmQqAwo,0.492,0.723,0.388,174.82,222426
Farazi,Unutulanlar,0,7120,0,0,turkish hip hop,62W7rkJbA0cyOb3ZTTN3aE,0.416,0.667,0.213,182.025,200000
Farid Farjad,Mastom Mastom,0,0,0,7660,turkish instrumental,7uym5t8kXX6rinbvzQgFkq,0.631,0.494,0.117,122.04,276400
Farid Farjad,Sari Galin,0,0,0,570,turkish instrumental,5GqO5Yy9nJTT4PjHkJMays,0.345,0.24,0.305,134.519,460480
Fat Joe,All The Way Up (feat. Infared),1151,6801,390568,133082,"bronx hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap",7Ezwtgfw7khBrpvaNPtMoT,0.414,0.807,0.409,175.158,191901
Fat Joe,Deep Cover,958,0,2461,0,"bronx hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap",71VGyhseFtCPH0RjL1lz8O,0.761,0.789,0.592,96.741,145973
Fatboibari,Goku,0,3968,0,0,"aesthetic rap, dream plugg",0B67Flf2AbG5kuiIb3aisO,0.398,0.838,0.236,139.942,336428
Fatboibari,Moonlight Shawty,2346,680009,3841,339962,"aesthetic rap, dream plugg",7wkgkIBYBH3xV2ob9Zmh87,0.671,0.184,0.128,106.04,167995
Fatboy Slim,The Journey,319327,0,13328,0,"big beat, electronica",3OnPQNK9OvIeRL8Q9ogY92,0.577,0.816,0.665,172.95,142687
Father John Misty,Real Love Baby,48510,0,0,0,"art pop, chamber pop, indie rock, singer-songwriter, stomp and holler",0Z57YWES04xGh3AImDz6Qr,0.417,0.686,0.625,204.113,189293
Fatih Aydin,Don Bana,0,0,0,1930,,3NpR1sAQdC3Hggtda4AsXu,0.544,0.707,0.606,154.134,138701
Faye Webster,Kingston,0,0,0,35815,"atlanta indie, indie pop",5WbfFTuIldjL9x7W6y5l7R,0.73,0.355,0.56,142.143,202653
Federico Aubele,Somewhere Else,0,0,0,3925,"electro jazz, indie folk argentino",4Pl37bufUvxJOhLJIfLCcl,0.38,0.035,0.261,129.418,189109
Feerix,Ignition,0,118974,0,0,gym phonk,5dNfHmqgr128gMY2tc5CeJ,0.795,0.523,0.855,133.024,186067
Feerix,Space Drift,0,195254,0,0,gym phonk,0HEHn30ywvrIKLLxXK4p74,0.463,0.777,0.292,128.616,298730
Feerix,snowy night,0,149052,0,0,gym phonk,7ajApbhtm75giJ9Sj6qRnO,0.621,0.812,0.736,99.971,213043
Felix Mendelssohn,"Violin Concerto in E Minor, Op. 64, MWV O 14: 1. Allegro molto appassionato",2026,742593,18095,150342,"classical, early romantic era, german romanticism",4Ivo07fh9EyPtPinrxXlC4,0.287,0.145,0.167,101.679,727787
Ferat Ungur,Zaman,0,0,0,2580,,7lIiM6Ak7C0e5SKSjWjN5F,0.264,0.897,0.0736,142.08,463440
Ferdi Ozbegen,Affetmem Asla Seni,0,3520,0,0,"classic turkish pop, uyghur pop",6MpI2iecHA3jhNpIRh4oOi,0.643,0.599,0.446,127.008,211535
Ferdi Ozbegen,Agla Halime,0,2474,0,0,"classic turkish pop, uyghur pop",21uJl7o5XrIiTGAam6aqFy,0.494,0.352,0.468,97.554,233280
Ferdi Ozbegen,Bir Gulu Sevdim,0,2688,0,0,"classic turkish pop, uyghur pop",0iOFXoyUG7c758lAIuBasa,0.444,0.55,0.504,95.826,249067
Ferdi Ozbegen,Buklum Buklum,0,2197,0,0,"classic turkish pop, uyghur pop",6aPpt6GMEKelG8etyplPpt,0.402,0.582,0.514,115.425,317507
Ferdi Ozbegen,Dilek Tasi,0,1365,0,0,"classic turkish pop, uyghur pop",2SUfHk0LaBAvVyelypcj5s,0.452,0.545,0.316,83.324,300427
Ferdi Ozbegen,Donsen Bile,0,1621,0,0,"classic turkish pop, uyghur pop",6Ear9bhjbNi2oaqv5qlqlM,0.556,0.535,0.636,124.079,203653
Ferdi Ozbegen,Gulmek Icin Yaratilmis - Emre Goren Remix,0,2560,0,0,"classic turkish pop, uyghur pop",6ajxQw4IYM2voU8Rz2nHxg,0.732,0.66,0.764,95.005,252632
Ferdi Ozbegen,Gunduzum Seninle,0,5738,0,0,"classic turkish pop, uyghur pop",77rzHYhfkehnru5Sa3zbon,0.371,0.499,0.366,143.493,243147
Ferdi Ozbegen,Haykiracak Nefesim Kalmasa Bile,0,4437,0,0,"classic turkish pop, uyghur pop",4VfyDjS8nwoyf5VcIz5u3o,0.629,0.632,0.528,110.038,201998
Ferdi Ozbegen,O Gunler,0,7166,0,190644,"classic turkish pop, uyghur pop",77rzHYhfkehnru5Sa3zbon,0.371,0.499,0.366,143.493,243147
Ferdi Ozbegen,Satmisim Anasini,0,3797,0,0,"classic turkish pop, uyghur pop",4Cn1bXdGdGFXtASZDrUoIa,0.7,0.668,0.845,122.508,226765
Ferdi Ozbegen,Seni Terkedecegim,0,3008,0,0,"classic turkish pop, uyghur pop",6A9Z6CmzYnXEY6IWsIy27u,0.591,0.547,0.487,89.199,207293
Ferdi Ozbegen,Sevda,0,1024,0,0,"classic turkish pop, uyghur pop",6MamMz2IsEzuD7gQXbi3x1,0.672,0.652,0.61,126.113,293493
Ferdi Ozbegen,Yok Yok Yalan Deme,0,2773,0,0,"classic turkish pop, uyghur pop",76k07GNJbJn8O4MgYyyNzh,0.587,0.501,0.584,96.602,253093
Ferhat Gocer,Ayrilsak Oluruz Biz,0,0,0,1258,turkish pop,5tdykdAOGCZIw3B1kO7Pc4,0.76,0.839,0.698,104.025,191295
Feridun Duzagac,Alev Alev,0,1941,0,15540,"anadolu rock, turkish pop, turkish rock",2NyREDtqGwkaGtd6RWwse2,0.773,0.592,0.474,99.973,148950
Feridun Duzagac,Beni Birakma,0,2581,0,0,"anadolu rock, turkish pop, turkish rock",2K61VSuUIw2brJB7qSxdCz,0.278,0.405,0.18,139.636,117490
Feridun Duzagac,Dusler Sokagi,0,1941,269960,0,"anadolu rock, turkish pop, turkish rock",3CmtGSvMqCU0Phn6sEmclB,0.666,0.454,0.803,92.058,277867
Feridun Duzagac,F.D.,0,1642,0,0,"anadolu rock, turkish pop, turkish rock",0rEFT5a7hFbO6xl9essItt,0.561,0.807,0.734,67.493,125834
Feridun Duzagac,Lavinia,0,2218,0,0,"anadolu rock, turkish pop, turkish rock",1UvaZaHkh3D9AkmBrrnbFg,0.0847,0.0856,0.0764,84.245,205493
Feridun Duzagac,Soz Ver,0,1664,0,0,"anadolu rock, turkish pop, turkish rock",1TRKGNLGvJUphgKAKKU5UX,0.673,0.621,0.481,103.03,128155
Ferman Akgul,Istemem Soz Sevmeni,0,0,218194,0,turkish rock,53QiI2eOSXB4GPkPsoMd0I,0.609,0.702,0.651,83.042,214013
Field Medic,FULL GROWN,0,0,189852,0,small room,4fUB4GX7cuU5ZIkrmrn8fr,0.443,0.222,0.437,118.443,94500
Field Medic,how come i see you in the rain?,0,0,64056,0,small room,1zn67ALaOO0t0xS1vNXYA9,0.467,0.455,0.226,62.025,64056
Figen Genc,Nazende Sevgilim,0,230553,161920,0,,2kXTbr9J7u0IIA14xBu9Eq,0.406,0.244,0.254,100.738,230453
Fikret Kizilok,Bu Kalp Seni Unutur mu,15541,158123,27858,280332,"anadolu rock, turkish folk, turkish jazz, turkish rock, turkish singer-songwriter",4Q2t1wFBSwgaPlgV5GpqZp,0.702,0.105,0.563,109.289,274714
Fikret Kizilok,Gonul,2580,796382,11925,1144963,"anadolu rock, turkish folk, turkish jazz, turkish rock, turkish singer-songwriter",1waG5yzYpxDj5Vb1pTNDmv,0.706,0.588,0.887,109.504,178514
Fikret Kizilok,Yeter Ki,0,1600,0,0,"anadolu rock, turkish folk, turkish jazz, turkish rock, turkish singer-songwriter",2m8Hu0GbcH4PzYjzaD7v3U,0.576,0.263,0.617,82.46,207447
Fikri Karayel,Trenler,0,0,0,0,"turkish pop, turkish rock",7pMXVmZx01KPUZLqADdBj9,0.471,0.486,0.274,136.287,184657
Fionn Regan,Collar of Fur,2306,458511,37400,3233,"irish pop, irish singer-songwriter",7ytLP3YW58akAQyMTwW78l,0.324,0.349,0.471,92.962,148773
Fionn Regan,Cormorant Bird,625691,974576,23404,176219,"irish pop, irish singer-songwriter",4BSUpjNIIuy766fewPrcvH,0.283,0.221,0.0983,100.416,207441
Fionn Regan,Dogwood Blossom,810,622261,1727,5917,"irish pop, irish singer-songwriter",7FyEGqO2tpOxIkVYunP8qL,0.466,0.0264,0.272,143.476,204853
Fionn Regan,The Meetings of the Waters,534971,607499,52523,541272,"irish pop, irish singer-songwriter",3wQXP3617fqclHgzA7dONN,0.636,0.379,0.341,105.016,300278
First Aid Kit,My Silver Lining,215493,0,0,0,"swedish americana, swedish country",5BkNCuxzzid0gz9sx3NNbX,0.479,0.725,0.43,101.938,215493
Fish in a Birdcage,Rule #5 - James Picard,0,768,0,194640,pov: indie,,,,,,
Flatsound,Don't Call Me At All,0,0,0,225246,"bedroom pop, lo-fi emo, lo-fi indie",2rxb3QC7EDzQK0Cagmxmfp,0.329,0.106,0.0957,86.392,225246
Flatsound,You Are the Coffin,0,0,0,187902,"bedroom pop, lo-fi emo, lo-fi indie",3bCvfhYJ4GBTcxLaoyGqR5,0.491,0.303,0.0388,120.05,253995
Fleet Foxes,Blue Ridge Mountains,0,38437,0,0,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler",7bzzC7QIfflM9eEj2aqaYX,0.533,0.426,0.274,97.905,265773
Fleet Foxes,Mykonos,1874834,4479340,1754176,1112522,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler",2s7pyee9w04uQy3cNKzey9,0.3,0.452,0.342,82.985,275307
Fleet Foxes,Ragged Wood - Transition Basement Sketch,0,8899,0,0,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler",63Qkohq4gmFNewmqsLP9Zu,0.37,0.41,0.244,169.057,108147
Fleet Foxes,Wading In Waist-High Water - Solstice Version,0,0,0,130400,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler",4hUidbtztjs6gKY5bf96FE,0.64,0.121,0.26,129.178,130400
Fleet Foxes,White Winter Hymnal,147026,161172,0,0,"chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler",0GegHVxeozw3rdjte45Bfx,0.628,0.5,0.68,124.932,147027
Flipp Dinero,Leave Me Alone,0,195637,0,0,"melodic rap, trap",6V7g6qM8wheMivMWrzbPTM,0.792,0.743,0.742,150.024,195637
Florence + The Machine,Back In Town,0,0,0,235860,"baroque pop, electropop, modern rock, uk alternative pop",3pEnjFkrJEgu6fi9NEYYsF,0.809,0.733,0.661,121.999,141926
Florence + The Machine,Cassandra,0,0,0,257961,"baroque pop, electropop, modern rock, uk alternative pop",0z2BVrzRVNvmnFF37mDhev,0.564,0.592,0.0724,117.748,257962
Florence + The Machine,Choreomania,0,0,0,213102,"baroque pop, electropop, modern rock, uk alternative pop",7xdHw4C522RbsxHL9KD9L6,0.64,0.674,0.275,156.96,213102
Florence + The Machine,Daffodil,0,0,0,214046,"baroque pop, electropop, modern rock, uk alternative pop",1v0ufp7FLTFcykUGOmFZKa,0.724,0.538,0.282,108.945,298133
Florence + The Machine,Dream Girl Evil,0,0,0,227374,"baroque pop, electropop, modern rock, uk alternative pop",7GtOjSSp5Qyi3gNbNDZgja,0.553,0.71,0.262,83.026,227374
Florence + The Machine,Free,0,0,0,234857,"baroque pop, electropop, modern rock, uk alternative pop",5EWPGh7jbTNO2wakv8LjUI,0.249,0.834,0.338,118.223,547107
Florence + The Machine,Girls Against God,0,0,0,280455,"baroque pop, electropop, modern rock, uk alternative pop",6kQlUiaTUyRW8fYQ2xDhpx,0.61,0.257,0.098,101.992,280456
Florence + The Machine,Heaven Is Here,0,0,0,111283,"baroque pop, electropop, modern rock, uk alternative pop",4eh6egMbuQ1QJ65HIA9eXG,0.852,0.437,0.359,106.438,111283
Florence + The Machine,King,0,0,0,280130,"baroque pop, electropop, modern rock, uk alternative pop",31ABtQJdfloNaGz7ZhXaN5,0.731,0.45,0.0856,105.989,280131
Florence + The Machine,Morning Elvis,0,0,0,333778,"baroque pop, electropop, modern rock, uk alternative pop",2HtpqUSxCZ5FnbQ6PTtY4L,0.49,0.339,0.229,80.498,262001
Florence + The Machine,My Love,1237,1426607,32380,866002,"baroque pop, electropop, modern rock, uk alternative pop",3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,0.121,113.95,137773
Florence + The Machine,Prayer Factory,0,0,0,73450,"baroque pop, electropop, modern rock, uk alternative pop",5evz6ANSQQI09Q1p8aGNCH,0.5,0.21,0.128,96.043,73450
Florence + The Machine,Restraint,0,0,0,49790,"baroque pop, electropop, modern rock, uk alternative pop",4e4f0d6zswn0ZzqoZ14G8M,0.707,0.981,0.438,147,143673
Florence + The Machine,The Bomb,0,0,0,164566,"baroque pop, electropop, modern rock, uk alternative pop",4eYmH4Sh0ibdU9nmnbu7aM,0.774,0.817,0.834,93.011,203667
Florist,1914,0,0,0,132116,"countrygaze, small room",4G84K5nXtePgwdqGEsmcti,0.386,0.152,0.138,126.821,132116
Florist,Instrumental 3,0,0,0,87808,"countrygaze, small room",2BNY5Vx095gV9NyMpJiL0U,0.318,0.0893,0.0389,136.524,87809
Florist,M,0,0,0,166427,"countrygaze, small room",6wfb4nI2Vih263JqC8WSoW,0.575,0.366,0.444,100.004,223750
Flort,Hala Cok Guzelsin,0,917,0,0,"turkish alternative rock, turkish psych, turkish rock",2408zYPPFAAw1AbeoTynYb,0.598,0.841,0.968,97.205,136987
Flower Face,Angela,0,0,0,207872,ambient folk,5bodDpPolC3xlame0SVcDY,0.668,0.563,0.289,130.366,201786
Flower Face,Hangman Hands,0,0,0,575,ambient folk,7juOgieqOm4GQ2aEATIN8Q,0.548,0.193,0.179,107.823,197595
